[25.43810223143689, 57.86959109335411]
[15.032513149270738, 81.41734079332704]
[67.53240969354724, 90.3438867720635]
[20.601272874101298, 97.40785097718984]
[51.08325308466227, 110.61852966161571]
[60.14556397466333, 179.80397552941477]
[77.15227739120789, 28.901445523052374]
[158.57812109212745, 145.63040370286848]
[105.35321322423337, 156.86642200365404]
[21.862725825923953, 90.04077659192765]
[80.62185214090967, 136.5359131327941]
[26.409446258683825, 34.10487328799906]
[136.45727764965176, 136.47122603112237]
[13.33039052842749, 15.795784307613273]
[34.674798201981524, 169.77877870618744]
[127.61546185212173, 167.3033317267401]
[63.62985361541268, 155.6218729332833]
[67.1759634284036, 134.97593198636383]
[23.26530690443529, 75.82795136359242]
[44.04590804297389, 176.4417739891352]
[87.9024413512994, 148.94036999984243]
[79.91346054314744, 164.86459603514388]
[100.80940653568766, 122.9164914636809]
[75.29396257533037, 149.40689365153025]
[57.63654610817878, 146.4075246847452]
[34.938160649464315, 23.33263663165887]
[25.536997476505096, 121.1516093701034]
[129.51891440114449, 115.01961255362254]
[61.72800617288981, 170.93490225011791]
[67.38942917991731, 96.65298833590255]
[39.51238909698403, 147.61631967488222]
[59.04117006421156, 31.380300487420786]
[55.64203641586622, 160.82639108246374]
[59.356672385970334, 196.93422576956763]
[56.784938004324395, 138.9282721869259]
[48.712922573797684, 143.5201086175968]
[69.70765979006846, 170.63201088646352]
[69.60409030847482, 18.139356360578137]
[53.032338599027455, 171.3342688424936]
[39.10767631061429, 6.548360741648571]
[86.91490155936502, 4.478738169129175]
[78.5185579487777, 142.26953074371272]
[99.26243124986698, 106.4427336405922]
[122.41968978319116, 163.61634080022833]
[87.01672305534359, 38.44905987824372]
[57.71855389440899, 12.866840565303077]
[77.11616687129954, 195.32080804802754]
[77.79054471104793, 74.96729341321193]
[37.0921580970595, 131.06122520848885]
[72.86007792881436, 135.96835255686162]
[111.23499053273432, 189.5134007213973]
[7.203772061239792, 79.75008204244193]
[39.74803062166859, 111.54414483848763]
[86.10504733609058, 156.13780702537153]
[108.10222066342142, 175.1095875459747]
[24.89414257481646, 3.321508874980248]
[103.244904798942, 129.6046384606207]
[59.35768700270439, 118.99438482019657]
[114.20343524624238, 124.94558717968465]
[51.23318738622294, 196.53419365845633]
[101.904731975106, 135.40349456172189]
[70.38899751957261, 4.661009633421259]
[80.24372312806332, 49.812449694632996]
[107.60178781263438, 163.79186288038375]
[96.0511805108952, 118.34450363449007]
[64.40338711056414, 147.83965028885106]
[113.47160649838247, 176.8154130834162]
[63.17655157019524, 188.75541945653742]
[63.17655157019524, 188.75541945653742]
[35.37076848224324, 100.1135324056288]
[56.58506850677418, 189.46151996396162]
[82.23757060576901, 131.10135724423387]
[69.7588504389345, 195.7704808561273]
[55.105432140342025, 54.89216937706611]
[123.98619421128085, 122.71459950343939]
[123.98619421128085, 122.71459950343939]
[75.04949112881253, 188.37477373634286]
[162.21680104034007, 29.466484652757806]
[48.386001379272, 119.11010293837647]
[37.66408125786489, 50.73859704157342]
[26.01074387643707, 107.42254111140633]
[94.07741722896311, 111.1612781943948]
[62.937731582724176, 77.1262965657662]
[138.1054659504838, 65.02099637907843]
[43.58359710946676, 192.1349745603857]
[126.17512850143439, 149.26601071781215]
[101.89023136062356, 67.3442483864479]
[88.5373227228685, 131.9929208296714]
[93.61700337376773, 142.66013672704727]
[73.40405026953704, 160.01873952945311]
[56.33033946495031, 129.6098221385588]
[136.68055579541678, 194.05155288940196]
[162.60510536134862, 46.379784630237616]
[128.13187146758332, 110.68484983962203]
[174.8259600433541, 42.31206649560435]
[177.82622006124558, 170.40126972373275]
[94.46061972727873, 148.6160906500976]
[62.08522023398578, 135.20322963490008]
[49.55155173792614, 186.7555435028073]
[129.80852321814862, 186.89222957554273]
[85.77588095605945, 86.96438418452294]
[13.428370492255022, 29.461644736034767]
[38.13538482097329, 139.54886226901394]
[78.69909925388883, 176.88371109556496]
[171.6728301726505, 166.83581800262925]
[85.62091193959792, 137.3152222593854]
[141.63245961304267, 169.95081442953722]
[168.01357954648637, 196.39865725308007]
[64.56624037733316, 141.05116031376264]
[71.13388944072364, 145.00568086429874]
[71.13388944072364, 145.00568086429874]
[123.56844619456551, 140.0458516502993]
[173.77804218044184, 58.1437699983912]
[127.88347214105313, 36.51658219459645]
[91.06506779737565, 168.5885205159256]
[138.11472397059924, 9.616835993893075]
[120.94840656643733, 17.15222279500659]
[95.03219899153709, 155.34525118248405]
[85.93852308311455, 174.4768051528724]
[104.11405880304427, 37.00244314091877]
[105.12170534027214, 80.14349331796662]
[154.69618208838122, 123.94742943851061]
[123.83491092472944, 29.048931822857583]
[156.8229320611645, 21.500187935554454]
[145.79577333418285, 192.39190879107687]
[67.8089876252479, 122.68932452743303]
[67.8089876252479, 122.68932452743303]
[170.4329912325834, 52.736105848279585]
[170.4329912325834, 52.736105848279585]
[66.87717586773933, 115.29334592969654]
[113.26588111128184, 29.51283817595584]
[100.48164604608532, 167.94351544730748]
[103.88816698659157, 188.2027589416371]
[174.35802784397183, 23.672157995489105]
[118.38778593970734, 165.72037084047275]
[183.93821748431031, 45.95951005482664]
[84.55866088302196, 97.09120524262676]
[101.0452527898336, 93.35327409824907]
[75.85099666702325, 98.77787070873019]
[135.7169253759381, 140.86513113186777]
[107.7332044937056, 125.46345980167365]
[107.7332044937056, 125.46345980167365]
[121.65172712994237, 91.26738186976425]
[158.7680223082249, 178.3279302180573]
[132.8180950338091, 163.753812496168]
[160.87628883773257, 168.34592231392435]
[192.15189568958994, 40.02685357378337]
[167.28036993942177, 135.70481895799094]
[113.70278078940565, 138.06237840624854]
[120.50506089554246, 150.98309844433183]
[137.01873938891958, 160.33088161894298]
[137.01873938891958, 160.33088161894298]
[65.27529224628523, 128.7649752087898]
[183.44786064814738, 123.45429392729096]
[134.5053112580339, 144.93049957368214]
[106.90502355637913, 108.01860194613711]
[108.1311672283933, 143.5805096304553]
[161.35398883916923, 192.8497625929113]
[133.78867297868368, 114.49592103531806]
[133.78867297868368, 114.49592103531806]
[133.78867297868368, 114.49592103531806]
[87.29199245558725, 103.55592681271023]
[117.10858022725404, 74.93260734126034]
[94.31202474681729, 187.08956561013434]
[63.16256569391304, 163.54169043524394]
[68.73629645356266, 182.0413248953163]
[112.48724751352381, 131.39487417494485]
[112.83510373085797, 38.139662522611545]
[141.73438672102463, 127.5491483171577]
[154.9827331575061, 97.888990005765]
[124.18887220626183, 179.2492370081881]
[156.24421609589618, 115.3946496823885]
[156.24421609589618, 115.3946496823885]
[100.74799865193162, 150.99308988659277]
[85.8876405780116, 70.0472207735589]
[147.77995789646232, 107.21735626864364]
[147.77995789646232, 107.21735626864364]
[137.10368179726316, 169.67539617850522]
[146.42947030418162, 166.38925202812766]
[167.16176278677563, 176.87437372300298]
[94.9597847019075, 172.91689383124717]
[157.38691721828977, 92.97080480895589]
[113.56139721006699, 51.060311618897714]
[138.40266885534038, 132.02515169416296]
[121.98224683450142, 159.05854617709775]
[173.14270107339442, 96.2231578158859]
[143.86183246493542, 61.663781316490834]
[128.7577683188891, 120.12763292412839]
[85.18322932505268, 142.99507908155397]
[176.4899513496504, 196.24901506821897]
[120.26652125231195, 189.74368589420342]
[110.86752501042857, 5.479693792678982]
[128.07221893481773, 12.473442153671613]
[102.15781000007752, 46.85028848430345]
[135.74792150355398, 120.82775819637429]
[132.73365234914235, 108.19271487866438]
[109.88464006408981, 182.7733668905336]
[129.8176266722662, 146.62631832590682]
[112.87558559807124, 156.47259643335025]
[137.2423919691569, 111.76367434084628]
[171.75563006465245, 124.84201086019787]
[133.21024671420176, 105.13551266852693]
[169.13448209659992, 155.38031725253595]
[169.13448209659992, 155.38031725253595]
[119.97920658502873, 34.95511748284653]
[117.17620479684135, 59.731867234719786]
[117.17620479684135, 59.731867234719786]
[117.17620479684135, 59.731867234719786]
[136.21581653164458, 72.02154270049093]
[131.79859976122327, 132.73047167591292]
[114.53775948068586, 150.15967140096532]
[114.53775948068586, 150.15967140096532]
[118.94179369168737, 144.6718300012942]
[80.55113489675715, 181.78732083249554]
[160.02775593674008, 186.55983354323453]
[107.694199256371, 137.2294693380377]
[119.96820790234432, 83.08961604291623]
[102.32056758099469, 85.30199855949446]
[146.4284117799959, 97.60159676466573]
[146.4284117799959, 97.60159676466573]
[152.77061309157983, 144.6743106644999]
[152.77061309157983, 144.6743106644999]
[96.79772752278451, 136.1954268093374]
[138.66061528377642, 116.19557386161051]
[138.66061528377642, 116.19557386161051]
[102.29709765874226, 143.71601781972785]
[80.66158114031066, 148.7095271433786]
[130.4921960190391, 59.97695405490828]
[138.63364519438002, 78.60337218718959]
[146.87781184333232, 117.5374974971386]
[96.05259007651689, 129.88710865640797]
[124.25978401476554, 116.69753190021444]
[151.97272996168587, 194.4721011608068]
[140.58681133966886, 164.2952446596697]
[134.8398413950798, 149.8381097420436]
[147.26606994740882, 113.81447372278006]
[100.68702618556092, 177.9218936730397]
[93.29650117810998, 74.1586815915056]
[130.9633368622725, 20.590622231275002]
[113.08466280958314, 113.00227426180264]
[173.44631164170735, 113.02977263696248]
[114.03245881551123, 144.2335104977906]
[119.70016613788773, 181.91002134561984]
[151.48302650277535, 171.57218131789702]
[178.31070625019683, 5.073115133520861]
[112.37992977513754, 83.81032709344181]
[150.41511126629908, 94.53241511399871]
[143.46767909252748, 119.46137905590457]
[143.46767909252748, 119.46137905590457]
[143.46767909252748, 119.46137905590457]
[143.46767909252748, 119.46137905590457]
[149.6341033401901, 136.11820533517536]
[101.16549073947867, 161.22504516749976]
[143.9239425996461, 38.568620377999295]
[156.27254004851264, 82.85615265330425]
[158.56322442539633, 76.22222137570068]
[194.1572905817665, 126.2585086754921]
[147.10812039957017, 122.5653689021955]
[149.26987202254946, 87.32559572986698]
[134.28019819591978, 180.3069104012552]
[139.5578012446226, 184.8198876790725]
[143.65543911324525, 91.75742450521888]
[145.9789501988085, 182.47678666476844]
[113.77899036945128, 17.781985351038458]
[171.89437608203934, 119.5351148868162]
[154.6071018604548, 89.27318129605905]
[154.6071018604548, 89.27318129605905]
[119.47857984373475, 136.36884014342104]
[139.0262739877777, 152.40561228771912]
[177.03178017797586, 31.164040646513495]
[177.03178017797586, 31.164040646513495]
[140.1878663482811, 83.99899210565945]
[140.1878663482811, 83.99899210565945]
[144.34045476163132, 142.01845779444906]
[195.0462663901181, 138.28282287808133]
[179.59317933547769, 53.20672682314587]
[151.0291453913159, 180.2530345222343]
[93.82445440013606, 124.75755265118248]
[129.12509274116908, 126.58220760170889]
[101.35724593706459, 57.90054966548387]
[155.17975785905344, 132.52965153260124]
[114.80384157204905, 169.89395250315573]
[148.8408778369292, 81.9589801839126]
[118.5848782640791, 119.96836010436668]
[145.72126378214372, 101.53492218491182]
[138.69766256991775, 88.62318236403027]
[161.2321156146113, 115.46078918003218]
[74.59156066177314, 128.53773467287814]
[174.3567851679571, 146.20394300167283]
[156.27255135902396, 108.70592024310685]
[126.9701945598975, 155.6045794569261]
[193.62501857429407, 180.73259836720837]
[48.7061316700346, 6.694294716955362]
[146.34906890602505, 132.51181322595772]
[143.87297135243662, 136.12262780811105]
[132.84822217584056, 111.44362697776482]
[132.84822217584056, 111.44362697776482]
[132.44213839347088, 156.60398514815844]
[132.44213839347088, 156.60398514815844]
[125.3998704821693, 128.6078338199516]
[155.06444975441173, 35.66135646222065]
[134.1577191851662, 63.678641523669455]
[154.85064975561951, 3.7708062845656003]
[122.0316937152065, 5.013293550723315]
[145.24903294910754, 88.3221917547217]
[183.2374877777082, 140.9947338682608]
[174.78065849568168, 138.0749805011497]
[150.84068867837564, 119.39261548703621]
[166.44624083091557, 127.14458891215524]
[85.9990587554776, 189.1838732811539]
[159.3806226053773, 189.73751849503347]
[136.28784736931607, 44.600517276250706]
[150.72980131480895, 73.07779275736897]
[129.76562338860595, 106.40102064855296]
[192.0626649967144, 30.9593687939752]
[90.1647602087023, 138.56158077356218]
[166.15303373174913, 120.10111745333741]
[109.38699367980095, 151.04118490062626]
[140.47633340970947, 176.18164756653852]
[144.21218881160547, 158.58563772285632]
[142.42038464412636, 109.51258330587449]
[162.5990300595855, 83.68897741647173]
[144.9501566936709, 75.80958014995106]
[141.34230671425811, 121.62714094231714]
[141.34230671425811, 121.62714094231714]
[143.71753330661707, 150.53886468774658]
[152.58485060698038, 164.29007505204098]
[153.26930671234732, 45.415471970691875]
[191.40178140436456, 56.07810181346708]
[143.04125820773916, 70.21024212977109]
[146.7822804705692, 174.78349105477233]
[142.63763051707673, 114.53984264042602]
[188.63805888085963, 171.18819480457168]
[163.08916731768545, 153.19615794496713]
[163.08916731768545, 153.19615794496713]
[155.45587559748213, 153.0096505233139]
[120.32476049134021, 173.34930074723235]
[157.58587106682614, 195.62112599783606]
[157.58587106682614, 195.62112599783606]
[130.35503946079012, 139.96614093969708]
[172.9852082848908, 102.85002011156566]
[131.37075233858687, 80.01836700593647]
[175.92939758116196, 157.23367689239524]
[154.496697909935, 184.8618532337244]
[154.496697909935, 184.8618532337244]
[165.1286609919084, 142.0815772240988]
[146.69580390250857, 128.18426291636737]
[125.53453525671168, 132.18128603443552]
[93.4367610291693, 91.30908028578237]
[105.36453880994843, 13.223223385170847]
[124.57900212880051, 58.51570818272996]
[186.80031220659453, 119.11859536854227]
[178.05620874772612, 128.43886006439666]
[144.20739306107023, 197.3150745974435]
[45.614116052129674, 14.158043412877094]
[183.12408689237452, 177.0794499539326]
[183.12408689237452, 177.0794499539326]
[178.86981503259568, 61.51339601634643]
[152.05734398519445, 127.50270152210435]
[166.0740570112715, 147.09485957361665]
[134.94094577433816, 126.87144795741321]
[103.8035787295929, 26.021715670552258]
[86.73534290189077, 118.10796261506219]
[158.7577909267227, 121.00305592055511]
[172.98591085647283, 131.04660472780344]
[189.09811358816123, 194.63346047468707]
[136.98015573298866, 106.9329538516309]
[179.70261219408914, 107.41850452563844]
[165.55144974029503, 110.00086896505478]
[166.659632656149, 13.12374012671899]
[132.09143047595927, 170.48189004108565]
[186.8952806160844, 112.32219311340077]
[186.8952806160844, 112.32219311340077]
[150.74638645558804, 103.76897874219654]
[144.21211071842805, 26.49916664865956]
[166.1577744207815, 56.89312682905911]
[151.60340063130977, 113.72402758147913]
[158.1173435324437, 53.61806538493179]
[178.8372591275408, 99.49082215755122]
[195.24515206838475, 145.68837687658822]
[168.1225634317892, 114.71144829327879]
[186.81412149414004, 183.21055106150763]
[159.54289851467794, 160.9203546295046]
[136.26714033303458, 33.09964610110356]
[120.2296277128275, 129.54201232715764]
[165.78247017043128, 186.2885829784024]
[132.67854864686444, 123.00273145246913]
[188.9579232208448, 130.09223659474617]
[142.25405420933757, 106.17110744760942]
[149.3264640758467, 51.402289915255984]
[184.99560123050642, 158.65502040696296]
[183.61570929355133, 18.714215363909485]
[179.46041246884872, 118.19887940817237]
[159.10624853317827, 136.5141372196527]
[182.0039720976668, 189.84701230123068]
[173.299009991133, 183.58037458832285]
[164.21672779557701, 37.668714890236615]
[125.05309439263951, 100.39055841581212]
[197.1581510613291, 157.66049757130133]
[194.92006061330136, 169.1253351002339]
